Call_ID,Customer_ID,Agent_ID,Call_Date,Channel,Product,Intent,Sentiment,Duration_Sec,Hold_Sec,Transfer_Count,Resolution,CSAT,Transcript_Snippet
CALL0000164,C000488,AG033,2026-06-02,Inbound Call,Debit Card,Complaint,Neutral,668,0,0,Unresolved,4.1,Saya ingin menanyakan status pengajuan saya.
CALL0000165,C000502,AG033,2026-04-10,Inbound Call,General,Transaction Issue,Neutral,714,22,0,Resolved,3.9,Saya ingin menanyakan status pengajuan saya.
CALL0000166,C000977,AG030,2026-04-08,Inbound Call,Debit Card,Transaction Issue,Negative,548,78,0,Resolved,3.9,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000167,C000386,AG015,2026-06-12,Inbound Call,Debit Card,Payment Issue,Neutral,171,102,1,Follow-up,2.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000168,C000201,AG019,2026-06-29,Inbound Call,General,Transaction Issue,Negative,456,38,0,Unresolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000169,C000401,AG034,2026-07-13,Outbound Call,Mobile Banking,Complaint,Negative,805,110,0,Resolved,3.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000170,C000028,AG007,2026-03-22,Inbound Call,Mobile Banking,Payment Issue,Negative,264,0,1,Follow-up,2.2,Saya kecewa karena transaksi saya bermasalah.
CALL0000171,C000128,AG034,2026-04-12,Inbound Call,Savings,Information Request,Neutral,409,8,0,Resolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000172,C000108,AG037,2026-03-21,Inbound Call,Debit Card,Payment Issue,Neutral,674,0,1,Resolved,3.5,Saya ingin menanyakan status pengajuan saya.
CALL0000173,C000926,AG028,2026-05-07,Inbound Call,Credit Card,Cancellation,Negative,531,16,1,Resolved,3.4,Saya kecewa karena transaksi saya bermasalah.
CALL0000174,C000867,AG014,2026-01-31,Inbound Call,Savings,Payment Issue,Neutral,866,148,0,Resolved,1.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000175,C000836,AG023,2026-04-14,Inbound Call,KTA,Cancellation,Positive,288,178,0,Follow-up,3.4,Penjelasannya jelas dan saya sangat terbantu.
CALL0000176,C000554,AG003,2026-02-15,Inbound Call,General,Information Request,Positive,242,78,2,Resolved,3.9,Penjelasannya jelas dan saya sangat terbantu.
CALL0000177,C000860,AG038,2026-05-08,Inbound Call,Credit Card,Product Inquiry,Negative,640,30,0,Resolved,3.6,Saya kecewa karena transaksi saya bermasalah.
CALL0000178,C000194,AG014,2026-07-24,Inbound Call,Mobile Banking,Transaction Issue,Neutral,205,53,0,Unresolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000179,C001080,AG003,2026-08-25,Inbound Call,KPR,Product Inquiry,Neutral,385,91,0,Unresolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000180,C000601,AG032,2026-04-18,Inbound Call,General,Cancellation,Neutral,408,0,0,Follow-up,4.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000181,C001125,AG027,2026-01-14,Inbound Call,Debit Card,Fraud Report,Negative,606,34,0,Follow-up,4.8,Saya tidak melakukan transaksi ini.
CALL0000182,C000183,AG025,2026-02-24,Inbound Call,KPR,Transaction Issue,Neutral,531,144,0,Follow-up,4.9,Saya ingin menanyakan status pengajuan saya.
CALL0000183,C000597,AG003,2026-01-26,Inbound Call,General,Payment Issue,Negative,502,7,0,Resolved,3.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000184,C000835,AG031,2026-07-02,Inbound Call,Savings,Product Inquiry,Negative,348,24,1,Resolved,4.4,Saya kecewa karena transaksi saya bermasalah.
CALL0000185,C000595,AG026,2026-08-25,Inbound Call,General,Payment Issue,Negative,639,66,0,Follow-up,4.8,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000186,C000535,AG032,2026-05-13,Inbound Call,Debit Card,Information Request,Negative,1145,81,0,Resolved,3.7,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000187,C000200,AG034,2026-02-12,Inbound Call,Credit Card,Cancellation,Neutral,544,31,0,Resolved,3.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000188,C000457,AG009,2026-01-06,Outbound Call,KPR,Transaction Issue,Neutral,438,69,0,Resolved,4.4,Saya ingin menanyakan status pengajuan saya.
CALL0000189,C000287,AG009,2026-08-23,Inbound Call,KTA,Fraud Report,Positive,186,98,1,Resolved,2.9,Saya tidak melakukan transaksi ini.
CALL0000190,C000362,AG037,2026-03-17,Inbound Call,KPR,Payment Issue,Negative,305,173,0,Resolved,3.2,Saya kecewa karena transaksi saya bermasalah.
CALL0000191,C000820,AG022,2026-01-27,Inbound Call,Credit Card,Transaction Issue,Neutral,382,58,1,Follow-up,3.5,Saya ingin menanyakan status pengajuan saya.
CALL0000192,C000756,AG018,2026-02-12,Outbound Call,General,Information Request,Neutral,324,63,0,Resolved,4.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000193,C000729,AG012,2026-03-03,Inbound Call,General,Payment Issue,Negative,417,149,1,Resolved,4.2,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000194,C000434,AG026,2026-06-07,Inbound Call,Savings,Payment Issue,Positive,740,35,0,Resolved,4.8,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000195,C001151,AG031,2026-08-03,Outbound Call,KPR,Transaction Issue,Negative,644,0,2,Resolved,3.4,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000196,C000106,AG001,2026-03-08,Inbound Call,KPR,Transaction Issue,Positive,391,79,0,Resolved,3.3,Saya puas dengan solusi yang diberikan.
CALL0000197,C000411,AG023,2026-06-14,Outbound Call,General,Information Request,Neutral,203,124,0,Resolved,4.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000198,C000142,AG040,2026-01-16,Inbound Call,KTA,Complaint,Neutral,661,85,0,Resolved,3.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000199,C000407,AG012,2026-01-03,Inbound Call,Credit Card,Fraud Report,Neutral,411,60,0,Resolved,3.6,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000200,C001154,AG012,2026-01-14,Inbound Call,KTA,Information Request,Neutral,109,0,0,Resolved,2.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000201,C000440,AG036,2026-08-10,Inbound Call,Savings,Cancellation,Negative,548,62,0,Resolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000202,C001090,AG003,2026-05-20,Outbound Call,Mobile Banking,Information Request,Neutral,605,133,0,Resolved,5.0,Saya ingin menanyakan status pengajuan saya.
CALL0000203,C000594,AG016,2026-07-13,Inbound Call,KTA,Product Inquiry,Neutral,45,0,0,Resolved,3.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000204,C000839,AG019,2026-01-06,Outbound Call,General,Fraud Report,Negative,272,52,0,Resolved,4.8,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000205,C000549,AG032,2026-01-06,Inbound Call,Mobile Banking,Product Inquiry,Negative,400,44,0,Resolved,4.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000206,C000319,AG006,2026-07-23,Inbound Call,General,Complaint,Positive,552,27,1,Follow-up,2.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000207,C000917,AG018,2026-01-25,Outbound Call,KTA,Fraud Report,Negative,327,79,0,Unresolved,3.4,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000208,C001163,AG007,2026-02-07,Inbound Call,Mobile Banking,Product Inquiry,Positive,270,89,1,Resolved,3.3,Saya puas dengan solusi yang diberikan.
CALL0000209,C000316,AG032,2026-05-05,Outbound Call,KTA,Transaction Issue,Neutral,551,89,0,Resolved,3.8,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000210,C000934,AG026,2026-05-26,Inbound Call,Mobile Banking,Payment Issue,Neutral,336,11,0,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000211,C000314,AG020,2026-02-24,Inbound Call,Debit Card,Fraud Report,Negative,518,0,1,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0000212,C000860,AG016,2026-04-17,Inbound Call,KTA,Transaction Issue,Positive,220,79,1,Resolved,3.0,Penjelasannya jelas dan saya sangat terbantu.
CALL0000213,C000947,AG007,2026-06-11,Inbound Call,General,Complaint,Positive,177,37,0,Resolved,3.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000214,C000539,AG037,2026-04-17,Inbound Call,General,Information Request,Negative,556,166,0,Resolved,3.4,Saya kecewa karena transaksi saya bermasalah.
CALL0000215,C000884,AG026,2026-04-02,Inbound Call,General,Fraud Report,Positive,465,169,1,Follow-up,3.1,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000216,C000327,AG013,2026-01-18,Inbound Call,KPR,Transaction Issue,Neutral,586,174,0,Unresolved,4.1,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000217,C000096,AG017,2026-04-19,Inbound Call,Debit Card,Payment Issue,Negative,324,13,1,Follow-up,4.1,Saya kecewa karena transaksi saya bermasalah.
CALL0000218,C000116,AG030,2026-07-12,Outbound Call,Credit Card,Cancellation,Neutral,277,96,0,Follow-up,2.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000219,C000536,AG029,2026-05-31,Inbound Call,Credit Card,Information Request,Neutral,665,113,0,Resolved,4.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000220,C001083,AG019,2026-08-03,Inbound Call,General,Product Inquiry,Neutral,146,107,0,Resolved,3.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000221,C000153,AG013,2026-01-31,Outbound Call,KPR,Fraud Report,Negative,645,46,1,Resolved,4.1,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000222,C000547,AG027,2026-01-03,Inbound Call,General,Complaint,Neutral,658,135,1,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000223,C000845,AG027,2026-05-12,Inbound Call,Savings,Product Inquiry,Positive,575,65,0,Resolved,4.4,Saya puas dengan solusi yang diberikan.
CALL0000224,C000243,AG024,2026-02-12,Inbound Call,KTA,Fraud Report,Neutral,296,72,2,Resolved,4.2,Saya tidak melakukan transaksi ini.
CALL0000225,C000866,AG003,2026-05-23,Inbound Call,Credit Card,Complaint,Neutral,273,0,0,Resolved,3.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000226,C000367,AG019,2026-08-05,Inbound Call,Mobile Banking,Fraud Report,Negative,382,100,1,Unresolved,4.1,Saya tidak melakukan transaksi ini.
CALL0000227,C000970,AG025,2026-03-22,Inbound Call,Debit Card,Cancellation,Neutral,187,51,0,Resolved,4.5,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000228,C000695,AG039,2026-05-12,Inbound Call,Savings,Transaction Issue,Positive,247,91,0,Resolved,4.4,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000229,C000656,AG022,2026-06-13,Inbound Call,Debit Card,Transaction Issue,Neutral,536,78,0,Unresolved,4.0,Saya ingin menanyakan status pengajuan saya.
CALL0000230,C000212,AG014,2026-02-06,Inbound Call,KTA,Complaint,Positive,537,75,0,Unresolved,4.2,Saya puas dengan solusi yang diberikan.
CALL0000231,C000556,AG023,2026-08-04,Inbound Call,Savings,Information Request,Neutral,231,62,0,Resolved,3.1,Saya ingin menanyakan status pengajuan saya.
CALL0000232,C001028,AG008,2026-02-18,Inbound Call,KTA,Payment Issue,Negative,542,108,0,Resolved,3.5,Saya kecewa karena transaksi saya bermasalah.
CALL0000233,C000024,AG004,2026-07-13,Inbound Call,Mobile Banking,Product Inquiry,Negative,502,54,0,Follow-up,4.6,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000234,C000910,AG028,2026-06-08,Outbound Call,Credit Card,Information Request,Positive,692,0,0,Resolved,4.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000235,C000591,AG040,2026-02-03,Inbound Call,Savings,Fraud Report,Neutral,522,96,0,Resolved,4.1,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000236,C000863,AG034,2026-06-23,Inbound Call,Savings,Information Request,Positive,611,21,0,Follow-up,5.0,Saya puas dengan solusi yang diberikan.
CALL0000237,C000796,AG024,2026-02-17,Inbound Call,Savings,Fraud Report,Positive,506,0,0,Resolved,4.4,Ada transaksi kartu yang bukan saya lakukan.
CALL0000238,C000519,AG002,2026-05-24,Inbound Call,Savings,Information Request,Neutral,596,9,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000239,C000371,AG040,2026-08-19,Inbound Call,Mobile Banking,Product Inquiry,Neutral,188,81,1,Resolved,3.1,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000240,C000753,AG018,2026-08-17,Inbound Call,Savings,Fraud Report,Negative,398,60,0,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000241,C000169,AG012,2026-07-29,Outbound Call,KPR,Product Inquiry,Negative,413,0,0,Resolved,4.6,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000242,C000701,AG036,2026-04-29,Inbound Call,KPR,Fraud Report,Neutral,376,44,0,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000243,C000114,AG030,2026-05-15,Outbound Call,Mobile Banking,Transaction Issue,Negative,500,129,0,Resolved,5.0,Saya kecewa karena transaksi saya bermasalah.
CALL0000244,C000780,AG030,2026-03-14,Inbound Call,General,Information Request,Neutral,534,40,0,Resolved,3.1,Saya ingin menanyakan status pengajuan saya.
CALL0000245,C000754,AG012,2026-08-10,Inbound Call,Debit Card,Information Request,Neutral,491,56,0,Unresolved,3.1,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000246,C000102,AG040,2026-04-25,Inbound Call,Mobile Banking,Fraud Report,Negative,388,122,0,Unresolved,1.9,Ada transaksi kartu yang bukan saya lakukan.
CALL0000247,C000909,AG019,2026-07-05,Inbound Call,General,Fraud Report,Positive,288,109,0,Resolved,4.7,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000248,C000499,AG022,2026-03-28,Outbound Call,General,Product Inquiry,Neutral,617,121,0,Unresolved,4.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000249,C000944,AG031,2026-06-27,Outbound Call,Savings,Complaint,Negative,483,0,0,Resolved,4.1,Saya kecewa karena transaksi saya bermasalah.
CALL0000250,C000050,AG027,2026-02-23,Outbound Call,Credit Card,Information Request,Neutral,237,160,0,Resolved,3.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000251,C000216,AG007,2026-06-26,Inbound Call,Mobile Banking,Cancellation,Negative,385,100,0,Resolved,4.0,Saya kecewa karena transaksi saya bermasalah.
CALL0000252,C000593,AG013,2026-01-12,Inbound Call,Mobile Banking,Payment Issue,Neutral,106,200,1,Resolved,4.2,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000253,C000226,AG015,2026-01-26,Inbound Call,KPR,Payment Issue,Negative,426,22,0,Resolved,4.6,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000254,C000396,AG038,2026-03-26,Outbound Call,Debit Card,Transaction Issue,Positive,384,0,0,Resolved,4.3,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000255,C000793,AG029,2026-04-26,Inbound Call,General,Complaint,Positive,317,65,0,Resolved,4.5,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000256,C000174,AG015,2026-06-20,Inbound Call,KTA,Information Request,Neutral,705,50,1,Resolved,4.0,Saya ingin menanyakan status pengajuan saya.
CALL0000257,C000813,AG030,2026-03-28,Inbound Call,Savings,Complaint,Negative,212,101,0,Resolved,4.9,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000258,C000124,AG030,2026-01-05,Inbound Call,KPR,Payment Issue,Positive,547,124,0,Resolved,4.5,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000259,C000211,AG016,2026-03-20,Inbound Call,KPR,Payment Issue,Negative,814,60,1,Resolved,3.2,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000260,C000705,AG017,2026-04-16,Outbound Call,KPR,Cancellation,Neutral,614,52,3,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000261,C000952,AG036,2026-05-11,Outbound Call,KTA,Cancellation,Neutral,414,94,0,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000262,C000205,AG023,2026-06-04,Outbound Call,KPR,Transaction Issue,Neutral,216,51,0,Unresolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000263,C000360,AG006,2026-03-01,Inbound Call,KPR,Fraud Report,Positive,175,46,1,Unresolved,4.3,Saya tidak melakukan transaksi ini.
CALL0000264,C001110,AG029,2026-05-27,Inbound Call,Savings,Cancellation,Negative,346,122,0,Follow-up,5.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000265,C001187,AG024,2026-06-01,Inbound Call,Mobile Banking,Cancellation,Neutral,296,134,0,Resolved,2.8,Saya ingin menanyakan status pengajuan saya.
CALL0000266,C000697,AG021,2026-07-06,Inbound Call,KTA,Fraud Report,Neutral,290,125,1,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000267,C000536,AG030,2026-05-06,Inbound Call,Savings,Cancellation,Neutral,361,56,0,Unresolved,3.7,Saya ingin menanyakan status pengajuan saya.
CALL0000268,C000416,AG037,2026-07-14,Inbound Call,KPR,Transaction Issue,Neutral,402,0,0,Resolved,4.9,Saya ingin menanyakan status pengajuan saya.
CALL0000269,C000735,AG014,2026-02-23,Inbound Call,Mobile Banking,Transaction Issue,Neutral,507,57,1,Resolved,4.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000270,C000709,AG017,2026-06-20,Inbound Call,Mobile Banking,Cancellation,Negative,197,23,1,Resolved,3.1,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000271,C000354,AG008,2026-01-12,Inbound Call,General,Transaction Issue,Neutral,297,58,0,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.
CALL0000272,C000028,AG026,2026-01-25,Inbound Call,Credit Card,Cancellation,Neutral,391,28,1,Resolved,4.8,Saya ingin menanyakan status pengajuan saya.
CALL0000273,C000182,AG017,2026-07-27,Inbound Call,Debit Card,Fraud Report,Neutral,385,64,0,Resolved,3.9,Ada transaksi kartu yang bukan saya lakukan.
CALL0000274,C001150,AG014,2026-04-25,Outbound Call,KTA,Transaction Issue,Neutral,751,8,0,Resolved,3.6,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000275,C000502,AG028,2026-05-30,Inbound Call,Credit Card,Information Request,Neutral,462,0,0,Resolved,3.6,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000276,C000579,AG017,2026-05-25,Outbound Call,Mobile Banking,Product Inquiry,Neutral,130,132,1,Resolved,4.5,Saya ingin menanyakan status pengajuan saya.
CALL0000277,C000561,AG019,2026-06-16,Inbound Call,KPR,Fraud Report,Neutral,495,12,0,Unresolved,5.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0000278,C000939,AG018,2026-02-28,Inbound Call,KPR,Transaction Issue,Negative,518,65,0,Resolved,2.4,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000279,C000078,AG011,2026-02-12,Inbound Call,General,Cancellation,Negative,397,117,2,Resolved,5.0,Saya kecewa karena transaksi saya bermasalah.
CALL0000280,C000100,AG006,2026-01-11,Outbound Call,KPR,Complaint,Negative,202,115,1,Resolved,4.2,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000281,C000331,AG034,2026-07-27,Inbound Call,Savings,Complaint,Negative,736,109,1,Resolved,4.5,Saya kecewa karena transaksi saya bermasalah.
CALL0000282,C000584,AG004,2026-02-23,Inbound Call,KPR,Payment Issue,Neutral,227,82,0,Follow-up,3.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000283,C000805,AG013,2026-05-19,Inbound Call,Credit Card,Product Inquiry,Negative,539,105,1,Resolved,4.0,Saya kecewa karena transaksi saya bermasalah.
CALL0000284,C000589,AG027,2026-04-20,Inbound Call,Credit Card,Fraud Report,Positive,456,141,0,Resolved,4.2,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000285,C000529,AG006,2026-02-08,Inbound Call,Credit Card,Complaint,Neutral,528,88,0,Resolved,3.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000286,C001125,AG027,2026-04-10,Inbound Call,Savings,Product Inquiry,Neutral,727,0,1,Resolved,3.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000287,C000194,AG030,2026-01-20,Inbound Call,Savings,Fraud Report,Positive,521,36,0,Resolved,4.9,Ada transaksi kartu yang bukan saya lakukan.
CALL0000288,C000686,AG027,2026-02-12,Inbound Call,Credit Card,Product Inquiry,Negative,319,103,0,Unresolved,2.9,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000289,C000651,AG013,2026-02-03,Inbound Call,KTA,Complaint,Negative,619,31,1,Resolved,4.4,Saya kecewa karena transaksi saya bermasalah.
