Feedback_ID,Text,Topic,Channel,Sentiment,Clean_Text,Topic_Model,Topic_Score,Sentiment_Priority,Priority
FB00694,Aplikasi sulit digunakan dan sering logout,Mobile Banking,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01552,Saya kecewa karena biaya administrasi terlalu tinggi,Card,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01873,ATM sering tidak bisa digunakan,Loan,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00527,Transfer berhasil tanpa masalah,Transaction,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00174,Aplikasi sulit digunakan dan sering logout,Savings,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00721,Saya sangat puas dengan layanan bank ini,ATM,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00415,Saya tidak puas dengan pelayanan bank,Transaction,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00238,Saya ingin mengetahui limit kartu kredit,ATM,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01473,ATM sering tidak bisa digunakan,Customer Service,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01336,Saya ingin informasi tentang produk tabungan,Savings,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01064,Proses transaksi berjalan lancar dan cepat,ATM,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00024,Proses transaksi berjalan lancar dan cepat,Customer Service,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01767,Transfer berhasil tanpa masalah,Customer Service,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00064,Proses transaksi berjalan lancar dan cepat,Mobile Banking,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00290,Customer service lambat merespons keluhan saya,Customer Service,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00189,Transaksi saya gagal dan saldo belum kembali,ATM,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00702,Aplikasi mobile banking sangat mudah digunakan,Transaction,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01815,Saya tidak puas dengan pelayanan bank,Transaction,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01138,Saya ingin mengetahui limit kartu kredit,Loan,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00355,Saya tidak puas dengan pelayanan bank,Card,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00417,Bagaimana cara mengganti PIN kartu,Loan,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01246,Petugas bank ramah dan profesional,ATM,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00931,Proses pengajuan kredit terlalu lama,ATM,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00197,Bagaimana cara mengganti PIN kartu,Mobile Banking,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00580,Saya ingin mengetahui jam operasional cabang,Savings,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01135,Saya tidak puas dengan pelayanan bank,Mobile Banking,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01814,Aplikasi sulit digunakan dan sering logout,Mobile Banking,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01935,Saya tidak puas dengan pelayanan bank,Customer Service,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00434,Aplikasi sulit digunakan dan sering logout,ATM,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00101,Saya sangat puas dengan layanan bank ini,Customer Service,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01655,Saya tidak puas dengan pelayanan bank,Customer Service,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00395,Saya tidak puas dengan pelayanan bank,Customer Service,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01939,Apa syarat pengajuan KPR,ATM,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00221,Saya sangat puas dengan layanan bank ini,Loan,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01676,Saya ingin informasi tentang produk tabungan,Customer Service,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01498,Saya ingin mengetahui limit kartu kredit,ATM,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01785,Saya suka fitur mobile banking yang lengkap,ATM,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00345,Saya suka fitur mobile banking yang lengkap,Transaction,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01028,Aplikasi banking sering error saat saya gunakan,Savings,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00889,Transaksi saya gagal dan saldo belum kembali,ATM,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01351,Proses pengajuan kredit terlalu lama,ATM,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00553,ATM sering tidak bisa digunakan,ATM,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00744,Proses transaksi berjalan lancar dan cepat,Transaction,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01542,Aplikasi mobile banking sangat mudah digunakan,Transaction,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00539,Apa syarat pengajuan KPR,ATM,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00907,Transfer berhasil tanpa masalah,Loan,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01395,Saya tidak puas dengan pelayanan bank,Transaction,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00116,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00830,Customer service lambat merespons keluhan saya,Loan,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01938,Saya ingin mengetahui limit kartu kredit,Savings,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00809,Transaksi saya gagal dan saldo belum kembali,Loan,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01311,Proses pengajuan kredit terlalu lama,Transaction,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01005,Saya suka fitur mobile banking yang lengkap,Loan,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00306,Petugas bank ramah dan profesional,Card,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01101,Saya sangat puas dengan layanan bank ini,Transaction,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00480,Saya ingin mengetahui jam operasional cabang,Loan,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01424,Proses transaksi berjalan lancar dan cepat,Customer Service,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01076,Saya ingin informasi tentang produk tabungan,Card,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00571,Proses pengajuan kredit terlalu lama,Loan,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00619,Apa syarat pengajuan KPR,Customer Service,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01898,Saya ingin mengetahui limit kartu kredit,Mobile Banking,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01266,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00079,Apa syarat pengajuan KPR,Transaction,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01912,Saya kecewa karena biaya administrasi terlalu tinggi,Mobile Banking,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00033,ATM sering tidak bisa digunakan,Card,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01538,Saya ingin mengetahui limit kartu kredit,Card,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01034,Aplikasi sulit digunakan dan sering logout,Card,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01563,Pelayanan customer service sangat cepat dan membantu,Transaction,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00352,Saya kecewa karena biaya administrasi terlalu tinggi,Transaction,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00164,Proses transaksi berjalan lancar dan cepat,Customer Service,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00204,Proses transaksi berjalan lancar dan cepat,Mobile Banking,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01054,Aplikasi sulit digunakan dan sering logout,Loan,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01365,Saya suka fitur mobile banking yang lengkap,ATM,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01967,Transfer berhasil tanpa masalah,ATM,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00496,Saya ingin informasi tentang produk tabungan,Savings,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01625,Saya suka fitur mobile banking yang lengkap,Mobile Banking,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01966,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01963,Pelayanan customer service sangat cepat dan membantu,Customer Service,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00611,Proses pengajuan kredit terlalu lama,Transaction,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00433,ATM sering tidak bisa digunakan,Savings,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01492,Saya kecewa karena biaya administrasi terlalu tinggi,Mobile Banking,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00219,Apa syarat pengajuan KPR,Transaction,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01931,Proses pengajuan kredit terlalu lama,Savings,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01466,Petugas bank ramah dan profesional,Customer Service,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00631,Proses pengajuan kredit terlalu lama,Mobile Banking,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01382,Aplikasi mobile banking sangat mudah digunakan,Customer Service,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01302,Aplikasi mobile banking sangat mudah digunakan,ATM,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00060,Saya ingin mengetahui jam operasional cabang,Loan,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB00299,Apa syarat pengajuan KPR,Card,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01711,Proses pengajuan kredit terlalu lama,Customer Service,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00074,Aplikasi sulit digunakan dan sering logout,Loan,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00163,Pelayanan customer service sangat cepat dan membantu,Transaction,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01275,Saya tidak puas dengan pelayanan bank,Mobile Banking,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01594,Aplikasi sulit digunakan dan sering logout,Card,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01434,Aplikasi sulit digunakan dan sering logout,Savings,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01613,ATM sering tidak bisa digunakan,Customer Service,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00592,Saya kecewa karena biaya administrasi terlalu tinggi,Loan,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00317,Bagaimana cara mengganti PIN kartu,Transaction,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00046,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01720,Saya ingin mengetahui jam operasional cabang,Card,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01832,Saya kecewa karena biaya administrasi terlalu tinggi,Card,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00428,Aplikasi banking sering error saat saya gunakan,Mobile Banking,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00582,Aplikasi mobile banking sangat mudah digunakan,Mobile Banking,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00077,Bagaimana cara mengganti PIN kartu,ATM,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01917,Bagaimana cara mengganti PIN kartu,Savings,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01415,Saya tidak puas dengan pelayanan bank,Mobile Banking,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00781,Saya sangat puas dengan layanan bank ini,Loan,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01920,Saya ingin mengetahui jam operasional cabang,Transaction,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01174,Aplikasi sulit digunakan dan sering logout,Card,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01320,Saya ingin mengetahui jam operasional cabang,Loan,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB00938,Saya ingin mengetahui limit kartu kredit,ATM,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
